time=6979ms


BODY: left=0,top=0,right=1423,bottom=1759; DOM="[object HTMLBodyElement]"
  | | | | | | | | | | |- A: left=0,top=0,right=0,bottom=0; DOM="http://www.ikea.com/ca/en/catalog/categories/departments/living_room"
  | | | | | | | | | | | |- DIV: left=0,top=0,right=0,bottom=0; DOM="[object HTMLDivElement]"
  | | | | | | | | | | | |- SPAN: left=0,top=0,right=0,bottom=0; DOM="[object HTMLSpanElement]"
  | | | | | | | |- TR: left=0,top=0,right=0,bottom=0; DOM="[object HTMLTableRowElement]"
  | | | | | | | | |- TD: left=0,top=0,right=0,bottom=0; DOM="[object HTMLTableCellElement]"
  | | | | | | | | | |- DIV: left=0,top=0,right=0,bottom=0; DOM="[object HTMLDivElement]"
  | | | | | | | | | | |- A: left=0,top=0,right=0,bottom=0; DOM="http://www.ikea.com/ca/en/catalog/categories/departments/childrens_ikea"
  | | | | | | | | | | | |- DIV: left=0,top=0,right=0,bottom=0; DOM="[object HTMLDivElement]"
  | | | | | | | | | | | |- SPAN: left=0,top=0,right=0,bottom=0; DOM="[object HTMLSpanElement]"
  | | | | | | | | |- TD: left=0,top=0,right=0,bottom=0; DOM="[object HTMLTableCellElement]"
  | | | | | | | | | |- DIV: left=0,top=0,right=0,bottom=0; DOM="[object HTMLDivElement]"
  | | | | | | | | | | |- A: left=0,top=0,right=0,bottom=0; DOM="http://www.ikea.com/ca/en/catalog/categories/departments/outdoor"
  | | | | | | | | | | | |- IMG: left=0,top=0,right=0,bottom=0; DOM="[object HTMLImageElement]"
  | | | | | | | | | | | |- SPAN: left=0,top=0,right=0,bottom=0; DOM="[object HTMLSpanElement]"
  | | | | | | | |- TR: left=0,top=0,right=0,bottom=0; DOM="[object HTMLTableRowElement]"
  | | | | | | | | |- TD: left=0,top=0,right=0,bottom=0; DOM="[object HTMLTableCellElement]"
  | | | | | | | | | |- DIV: left=0,top=0,right=0,bottom=0; DOM="[object HTMLDivElement]"
  | | | | | | | | | | |- A: left=0,top=0,right=0,bottom=0; DOM="http://www.ikea.com/ca/en/catalog/categories/departments/cooking"
  | | | | | | | | | | | |- DIV: left=0,top=0,right=0,bottom=0; DOM="[object HTMLDivElement]"
  | | | | | | | | | | | |- SPAN: left=0,top=0,right=0,bottom=0; DOM="[object HTMLSpanElement]"
  | | | | | | | | |- TD: left=0,top=0,right=0,bottom=0; DOM="[object HTMLTableCellElement]"
  | | | | | | | | | |- DIV: left=0,top=0,right=0,bottom=0; DOM="[object HTMLDivElement]"
  | | | | | | | | | | |- A: left=0,top=0,right=0,bottom=0; DOM="http://www.ikea.com/ca/en/catalog/categories/departments/secondary_storage"
  | | | | | | | | | | | |- DIV: left=0,top=0,right=0,bottom=0; DOM="[object HTMLDivElement]"
  | | | | | | | | | | | |- SPAN: left=0,top=0,right=0,bottom=0; DOM="[object HTMLSpanElement]"
  | | | | | | | |- TR: left=0,top=0,right=0,bottom=0; DOM="[object HTMLTableRowElement]"
  | | | | | | | | |- TD: left=0,top=0,right=0,bottom=0; DOM="[object HTMLTableCellElement]"
  | | | | | | | | | |- DIV: left=0,top=0,right=0,bottom=0; DOM="[object HTMLDivElement]"
  | | | | | | | | | | |- A: left=0,top=0,right=0,bottom=0; DOM="http://www.ikea.com/ca/en/catalog/categories/departments/decoration"
  | | | | | | | | | | | |- DIV: left=0,top=0,right=0,bottom=0; DOM="[object HTMLDivElement]"
  | | | | | | | | | | | |- SPAN: left=0,top=0,right=0,bottom=0; DOM="[object HTMLSpanElement]"
  | | | | | | | | |- TD: left=0,top=0,right=0,bottom=0; DOM="[object HTMLTableCellElement]"
  | | | | | | | | | |- DIV: left=0,top=0,right=0,bottom=0; DOM="[object HTMLDivElement]"
  | | | | | | | | | | |- A: left=0,top=0,right=0,bottom=0; DOM="http://www.ikea.com/ca/en/catalog/categories/departments/small_storage"
  | | | | | | | | | | | |- DIV: left=0,top=0,right=0,bottom=0; DOM="[object HTMLDivElement]"
  | | | | | | | | | | | |- SPAN: left=0,top=0,right=0,bottom=0; DOM="[object HTMLSpanElement]"
  | | | | | | | |- TR: left=0,top=0,right=0,bottom=0; DOM="[object HTMLTableRowElement]"
  | | | | | | | | |- TD: left=0,top=0,right=0,bottom=0; DOM="[object HTMLTableCellElement]"
  | | | | | | | | | |- DIV: left=0,top=0,right=0,bottom=0; DOM="[object HTMLDivElement]"
  | | | | | | | | | | |- A: left=0,top=0,right=0,bottom=0; DOM="http://www.ikea.com/ca/en/catalog/categories/departments/dining"
  | | | | | | | | | | | |- DIV: left=0,top=0,right=0,bottom=0; DOM="[object HTMLDivElement]"
  | | | | | | | | | | | |- SPAN: left=0,top=0,right=0,bottom=0; DOM="[object HTMLSpanElement]"
  | | | | | | | | |- TD: left=0,top=0,right=0,bottom=0; DOM="[object HTMLTableCellElement]"
  | | | | | | | | | |- DIV: left=0,top=0,right=0,bottom=0; DOM="[object HTMLDivElement]"
  | | | | | | | | | | |- A: left=0,top=0,right=0,bottom=0; DOM="http://www.ikea.com/ca/en/catalog/categories/departments/Textiles"
  | | | | | | | | | | | |- DIV: left=0,top=0,right=0,bottom=0; DOM="[object HTMLDivElement]"
  | | | | | | | | | | | |- SPAN: left=0,top=0,right=0,bottom=0; DOM="[object HTMLSpanElement]"
  | | | | | | | |- TR: left=0,top=0,right=0,bottom=0; DOM="[object HTMLTableRowElement]"
  | | | | | | | | |- TD: left=0,top=0,right=0,bottom=0; DOM="[object HTMLTableCellElement]"
  | | | | | | | | | |- DIV: left=0,top=0,right=0,bottom=0; DOM="[object HTMLDivElement]"
  | | | | | | | | | | |- A: left=0,top=0,right=0,bottom=0; DOM="http://www.ikea.com/ca/en/catalog/categories/departments/eating"
  | | | | | | | | | | | |- DIV: left=0,top=0,right=0,bottom=0; DOM="[object HTMLDivElement]"
  | | | | | | | | | | | |- SPAN: left=0,top=0,right=0,bottom=0; DOM="[object HTMLSpanElement]"
  | | | | | | | | |- TD: left=0,top=0,right=0,bottom=0; DOM="[object HTMLTableCellElement]"
  | | | | | | | | | |- DIV: left=0,top=0,right=0,bottom=0; DOM="[object HTMLDivElement]"
  | | | | | | | | | | |- A: left=0,top=0,right=0,bottom=0; DOM="http://www.ikea.com/ca/en/catalog/categories/departments/workspaces"
  | | | | | | | | | | | |- DIV: left=0,top=0,right=0,bottom=0; DOM="[object HTMLDivElement]"
  | | | | | | | | | | | |- SPAN: left=0,top=0,right=0,bottom=0; DOM="[object HTMLSpanElement]"
  | | | | | | | |- TR: left=0,top=0,right=0,bottom=0; DOM="[object HTMLTableRowElement]"
  | | | | | | | | |- TD: left=0,top=0,right=0,bottom=0; DOM="[object HTMLTableCellElement]"
  | | | | | | | | | |- DIV: left=0,top=0,right=0,bottom=0; DOM="[object HTMLDivElement]"
  | | | | | | | | | | |- A: left=0,top=0,right=0,bottom=0; DOM="http://www.ikea.com/ca/en/catalog/categories/departments/hallway"
  | | | | | | | | | | | |- DIV: left=0,top=0,right=0,bottom=0; DOM="[object HTMLDivElement]"
  | | | | | | | | | | | |- SPAN: left=0,top=0,right=0,bottom=0; DOM="[object HTMLSpanElement]"
  | | | | | | | | |- TD: left=0,top=0,right=0,bottom=0; DOM="[object HTMLTableCellElement]"
  | | | | | | | | | |- DIV: left=0,top=0,right=0,bottom=0; DOM="[object HTMLDivElement]"
  | | | | | | | | | | |- A: left=0,top=0,right=0,bottom=0; DOM="http://www.ikea.com/ca/en/catalog/categories/departments/ikea_family_products"
  | | | | | | | | | | | |- DIV: left=0,top=0,right=0,bottom=0; DOM="[object HTMLDivElement]"
  | | | | | | | | | | | |- SPAN: left=0,top=0,right=0,bottom=0; DOM="[object HTMLSpanElement]"
  | | | | | | | |- TR: left=0,top=0,right=0,bottom=0; DOM="[object HTMLTableRowElement]"
  | | | | | | | | |- TD: left=0,top=0,right=0,bottom=0; DOM="[object HTMLTableCellElement]"
  | | | | | | | | | |- DIV: left=0,top=0,right=0,bottom=0; DOM="[object HTMLDivElement]"
  | | | | | | | | | | |- A: left=0,top=0,right=0,bottom=0; DOM="http://www.ikea.com/ca/en/catalog/categories/departments/food"
  | | | | | | | | | | | |- IMG: left=0,top=0,right=0,bottom=0; DOM="[object HTMLImageElement]"
  | | | | | | | | | | | |- SPAN: left=0,top=0,right=0,bottom=0; DOM="[object HTMLSpanElement]"
  | | | | | | | | |- TD: left=0,top=0,right=0,bottom=0; DOM="[object HTMLTableCellElement]"
  | | | | | | | | | |- DIV: left=0,top=0,right=0,bottom=0; DOM="[object HTMLDivElement]"
  | | | | | | | | | | |- A: left=0,top=0,right=0,bottom=0; DOM="http://www.ikea.com/ca/en/catalog/categories/business"
  | | | | | | | | | | | |- IMG: left=0,top=0,right=0,bottom=0; DOM="[object HTMLImageElement]"
  | | | | | | | | | | | |- SPAN: left=0,top=0,right=0,bottom=0; DOM="[object HTMLSpanElement]"
  | | | | | | | |- TR: left=0,top=0,right=0,bottom=0; DOM="[object HTMLTableRowElement]"
  | | | | | | | | |- TD: left=0,top=0,right=0,bottom=0; DOM="[object HTMLTableCellElement]"
  | | | | | | | | | |- DIV: left=0,top=0,right=0,bottom=0; DOM="[object HTMLDivElement]"
  | | | | | | | | | | |- A: left=0,top=0,right=0,bottom=0; DOM="http://www.ikea.com/ca/en/catalog/categories/departments/kitchen"
  | | | | | | | | | | | |- DIV: left=0,top=0,right=0,bottom=0; DOM="[object HTMLDivElement]"
  | | | | | | | | | | | |- SPAN: left=0,top=0,right=0,bottom=0; DOM="[object HTMLSpanElement]"
  | | | | | | | | |- TD: left=0,top=0,right=0,bottom=0; DOM="[object HTMLTableCellElement]"
  | | | | | | | | | |- DIV: left=0,top=0,right=0,bottom=0; DOM="[object HTMLDivElement]"
  | | | | | | | | | | |- A: left=0,top=0,right=0,bottom=0; DOM="http://www.ikea.com/ca/en/catalog/categories/departments/laundry"
  | | | | | | | | | | | |- DIV: left=0,top=0,right=0,bottom=0; DOM="[object HTMLDivElement]"
  | | | | | | | | | | | |- SPAN: left=0,top=0,right=0,bottom=0; DOM="[object HTMLSpanElement]"
  | | | | | | | |- TR: left=0,top=0,right=0,bottom=0; DOM="[object HTMLTableRowElement]"
  | | | | | | | | |- TD: left=0,top=0,right=0,bottom=0; DOM="[object HTMLTableCellElement]"
  | | | | | | | | | |- DIV: left=0,top=0,right=0,bottom=0; DOM="[object HTMLDivElement]"
  | | | | | | | | | | |- A: left=0,top=0,right=0,bottom=0; DOM="http://www.ikea.com/ca/en/catalog/categories/departments/wireless_charging"
  | | | | | | | | | | | |- IMG: left=0,top=0,right=0,bottom=0; DOM="[object HTMLImageElement]"
  | | | | | | | | | | | |- SPAN: left=0,top=0,right=0,bottom=0; DOM="[object HTMLSpanElement]"
  | | | | | | | | |- TD: left=0,top=0,right=0,bottom=0; DOM="[object HTMLTableCellElement]"
  | | | | | | | | | |- DIV: left=0,top=0,right=0,bottom=0; DOM="[object HTMLDivElement]"
  | | | | | | | | | | |- A: left=0,top=0,right=0,bottom=0; DOM="http://www.ikea.com/ms/en_CA/ikea-collections/collection_gallery/index.html"
  | | | | | | | | | | | |- IMG: left=0,top=0,right=0,bottom=0; DOM="[object HTMLImageElement]"
  | | | | | | | | | | | |- SPAN: left=0,top=0,right=0,bottom=0; DOM="[object HTMLSpanElement]"
  | | | | | | | | |- TD: left=0,top=0,right=0,bottom=0; DOM="[object HTMLTableCellElement]"
  | | | | | | | |- TR: left=0,top=0,right=0,bottom=0; DOM="[object HTMLTableRowElement]"
  | | | | | | | | |- TD: left=0,top=0,right=0,bottom=0; DOM="[object HTMLTableCellElement]"
  | | | | | | | | | |- DIV: left=0,top=0,right=0,bottom=0; DOM="[object HTMLDivElement]"
  | | | | | | | | | | |- A: left=0,top=0,right=0,bottom=0; DOM="http://www.ikea.com/ca/en/ideas/"
  | | | | | | | | | | | |- IMG: left=0,top=0,right=0,bottom=0; DOM="[object HTMLImageElement]"
  | | | | | | | | | | | |- SPAN: left=0,top=0,right=0,bottom=0; DOM="[object HTMLSpanElement]"
  | | | | | | | | |- TD: left=0,top=0,right=0,bottom=0; DOM="[object HTMLTableCellElement]"
  | | | | | | | | | |- DIV: left=0,top=0,right=0,bottom=0; DOM="[object HTMLDivElement]"
  | | | | | | | | | | |- A: left=0,top=0,right=0,bottom=0; DOM="http://www.ikea.com/ms/en_CA/customer-service/about-shopping/gift-cards/index.html"
  | | | | | | | | | | | |- IMG: left=0,top=0,right=0,bottom=0; DOM="[object HTMLImageElement]"
  | | | | | | | | | | | |- SPAN: left=0,top=0,right=0,bottom=0; DOM="[object HTMLSpanElement]"
  | | | | |- DIV: left=0,top=0,right=0,bottom=0; DOM="[object HTMLDivElement]"
  | | | | |- DIV: left=0,top=0,right=0,bottom=0; DOM="[object HTMLDivElement]"
  | | | | |- DIV: left=0,top=0,right=0,bottom=0; DOM="[object HTMLDivElement]"
  | | |- DIV: left=262,top=223,right=1160,bottom=1516; DOM="[object HTMLDivElement]"
  | | | |- DIV: left=0,top=0,right=0,bottom=0; DOM="[object HTMLDivElement]"
  | | | | |- DIV: left=0,top=0,right=0,bottom=0; DOM="[object HTMLDivElement]"
  | | | | |- DIV: left=0,top=0,right=0,bottom=0; DOM="[object HTMLDivElement]"
  | | | | |- DIV: left=0,top=0,right=0,bottom=0; DOM="[object HTMLDivElement]"
  | | | | | |- A: left=0,top=0,right=0,bottom=0; DOM="http://www.ikea.com/ms/en_CA/about_ikea_new/about/prf/prf.html"
  | | | | |- DIV: left=0,top=0,right=0,bottom=0; DOM="[object HTMLDivElement]"
  | | | | | |- SCRIPT: left=0,top=0,right=0,bottom=0; DOM="[object HTMLScriptElement]"
  | | | | | |- DIV: left=0,top=0,right=0,bottom=0; DOM="[object HTMLDivElement]"
  | | | | | | |- A: left=0,top=0,right=0,bottom=0; DOM="file:///C:/dataset-2017/11-%20Regional/7-%20Ikea.com/2-%20media-keyword/Search%20result.htm#"
  | | | | | | | |- DIV: left=0,top=0,right=0,bottom=0; DOM="[object HTMLDivElement]"
  | | | | | | | |- DIV: left=0,top=0,right=0,bottom=0; DOM="[object HTMLDivElement]"
  | | | | | | | | |- INPUT: left=0,top=0,right=0,bottom=0; DOM="[object HTMLInputElement]"
  | | | | | | | |- DIV: left=0,top=0,right=0,bottom=0; DOM="[object HTMLDivElement]"
  | | | | | |- DIV: left=0,top=0,right=0,bottom=0; DOM="[object HTMLDivElement]"
  | | | | | | |- A: left=0,top=0,right=0,bottom=0; DOM="file:///C:/dataset-2017/11-%20Regional/7-%20Ikea.com/2-%20media-keyword/Search%20result.htm#"
  | | | | | | | |- DIV: left=0,top=0,right=0,bottom=0; DOM="[object HTMLDivElement]"
  | | | | | | | |- DIV: left=0,top=0,right=0,bottom=0; DOM="[object HTMLDivElement]"
  | | | | | | | | |- INPUT: left=0,top=0,right=0,bottom=0; DOM="[object HTMLInputElement]"
  | | | | | | | |- DIV: left=0,top=0,right=0,bottom=0; DOM="[object HTMLDivElement]"
  | | | |- A: left=1160,top=223,right=1160,bottom=223; DOM=""
  | | | |- DIV: left=262,top=247,right=463,bottom=11342; DOM="[object HTMLDivElement]"
  | | | | |- H2: left=282,top=247,right=462,bottom=270; DOM="[object HTMLHeadingElement]"
  | | | | |- SPAN: left=262,top=281,right=463,bottom=315; DOM="[object HTMLSpanElement]"
  | | | | | |- A: left=273,top=292,right=463,bottom=303; DOM="http://www.ikea.com/ca/en/search/?query=media"
  | | | | |- SPAN: left=272,top=320,right=462,bottom=353; DOM="[object HTMLSpanElement]"
  | | | | | |- A: left=272,top=320,right=462,bottom=353; DOM="http://www.ikea.com/ca/en/search/?query=media&category=other"
  | | | | |- SPAN: left=272,top=368,right=462,bottom=386; DOM="[object HTMLSpanElement]"
  | | | | |- SPAN: left=282,top=387,right=332,bottom=402; DOM="[object HTMLSpanElement]"
  | | | | |- DIV: left=282,top=407,right=462,bottom=565; DOM="[object HTMLDivElement]"
  | | | | | |- UL: left=282,top=407,right=462,bottom=565; DOM="[object HTMLUListElement]"
  | | | | | | |- LI: left=282,top=407,right=462,bottom=421; DOM="[object HTMLLIElement]"
  | | | | | | | |- A: left=301,top=407,right=331,bottom=422; DOM="http://www.ikea.com/ca/en/search/?query=media&category=products&color=black"
  | | | | | | | | |- SPAN: left=283,top=407,right=297,bottom=421; DOM="[object HTMLSpanElement]"
  | | | | | | | | |- SPAN: left=301,top=405,right=331,bottom=420; DOM="[object HTMLSpanElement]"
  | | | | | | |- LI: left=282,top=425,right=462,bottom=439; DOM="[object HTMLLIElement]"
  | | | | | | | |- A: left=301,top=425,right=325,bottom=440; DOM="http://www.ikea.com/ca/en/search/?query=media&category=products&color=blue"
  | | | | | | | | |- SPAN: left=283,top=425,right=297,bottom=439; DOM="[object HTMLSpanElement]"
  | | | | | | | | |- SPAN: left=301,top=423,right=325,bottom=438; DOM="[object HTMLSpanElement]"
  | | | | | | |- LI: left=282,top=443,right=462,bottom=457; DOM="[object HTMLLIElement]"
  | | | | | | | |- A: left=301,top=443,right=336,bottom=458; DOM="http://www.ikea.com/ca/en/search/?query=media&category=products&color=brown"
  | | | | | | | | |- SPAN: left=283,top=443,right=297,bottom=457; DOM="[object HTMLSpanElement]"
  | | | | | | | | |- SPAN: left=301,top=441,right=336,bottom=456; DOM="[object HTMLSpanElement]"
  | | | | | | |- LI: left=282,top=461,right=462,bottom=475; DOM="[object HTMLLIElement]"
  | | | | | | | |- A: left=301,top=461,right=327,bottom=476; DOM="http://www.ikea.com/ca/en/search/?query=media&category=products&color=gray"
  | | | | | | | | |- SPAN: left=283,top=461,right=297,bottom=475; DOM="[object HTMLSpanElement]"
  | | | | | | | | |- SPAN: left=301,top=459,right=327,bottom=474; DOM="[object HTMLSpanElement]"
  | | | | | | |- LI: left=282,top=479,right=462,bottom=493; DOM="[object HTMLLIElement]"
  | | | | | | | |- A: left=301,top=479,right=334,bottom=494; DOM="http://www.ikea.com/ca/en/search/?query=media&category=products&color=green"
  | | | | | | | | |- SPAN: left=283,top=479,right=297,bottom=493; DOM="[object HTMLSpanElement]"
  | | | | | | | | |- SPAN: left=301,top=477,right=334,bottom=492; DOM="[object HTMLSpanElement]"
  | | | | | | |- LI: left=282,top=497,right=462,bottom=511; DOM="[object HTMLLIElement]"
  | | | | | | | |- A: left=301,top=497,right=320,bottom=512; DOM="http://www.ikea.com/ca/en/search/?query=media&category=products&color=red"
  | | | | | | | | |- SPAN: left=283,top=497,right=297,bottom=511; DOM="[object HTMLSpanElement]"
  | | | | | | | | |- SPAN: left=301,top=495,right=320,bottom=510; DOM="[object HTMLSpanElement]"
  | | | | | | |- LI: left=282,top=515,right=462,bottom=529; DOM="[object HTMLLIElement]"
  | | | | | | | |- A: left=301,top=515,right=331,bottom=530; DOM="http://www.ikea.com/ca/en/search/?query=media&category=products&color=white"
  | | | | | | | | |- SPAN: left=283,top=515,right=297,bottom=529; DOM="[object HTMLSpanElement]"
  | | | | | | | | |- SPAN: left=301,top=513,right=331,bottom=528; DOM="[object HTMLSpanElement]"
  | | | | | | |- LI: left=282,top=533,right=462,bottom=547; DOM="[object HTMLLIElement]"
  | | | | | | | |- A: left=301,top=533,right=337,bottom=548; DOM="http://www.ikea.com/ca/en/search/?query=media&category=products&color=yellow"
  | | | | | | | | |- SPAN: left=283,top=533,right=297,bottom=547; DOM="[object HTMLSpanElement]"
  | | | | | | | | |- SPAN: left=301,top=531,right=337,bottom=546; DOM="[object HTMLSpanElement]"
  | | | | | | |- LI: left=282,top=551,right=462,bottom=565; DOM="[object HTMLLIElement]"
  | | | | | | | |- A: left=282,top=551,right=370,bottom=566; DOM="http://www.ikea.com/ca/en/search/?query=media&category=products&color=other+colors"
  | | | | | | | | |- SPAN: left=283,top=549,right=302,bottom=564; DOM="[object HTMLSpanElement]"
  | | | | | | | | |- SPAN: left=302,top=549,right=370,bottom=564; DOM="[object HTMLSpanElement]"
  | | | | |- DIV: left=272,top=575,right=452,bottom=576; DOM="[object HTMLDivElement]"
  | | | | |- SPAN: left=272,top=591,right=462,bottom=609; DOM="[object HTMLSpanElement]"
  | | | | |- FORM: left=282,top=613,right=462,bottom=706; DOM="[object HTMLFormElement]"
  | | | | | |- DIV: left=282,top=613,right=462,bottom=706; DOM="[object HTMLDivElement]"
  | | | | | | |- INPUT: left=0,top=0,right=0,bottom=0; DOM="[object HTMLInputElement]"
  | | | | | | |- INPUT: left=0,top=0,right=0,bottom=0; DOM="[object HTMLInputElement]"
  | | | | | | |- DIV: left=282,top=613,right=462,bottom=628; DOM="[object HTMLDivElement]"
  | | | | | | |- DIV: left=376,top=615,right=463,bottom=630; DOM="[object HTMLDivElement]"
  | | | | | | |- INPUT: left=282,top=631,right=358,bottom=654; DOM="[object HTMLInputElement]"
  | | | | | | |- DIV: left=362,top=630,right=374,bottom=652; DOM="[object HTMLDivElement]"
  | | | | | | |- INPUT: left=378,top=631,right=454,bottom=654; DOM="[object HTMLInputElement]"
  | | | | | | |- INPUT: left=0,top=0,right=0,bottom=0; DOM="[object HTMLInputElement]"
  | | | | | | |- DIV: left=282,top=664,right=462,bottom=706; DOM="[object HTMLDivElement]"
  | | | | | | | |- SCRIPT: left=0,top=0,right=0,bottom=0; DOM="[object HTMLScriptElement]"
  | | | | | | | |- DIV: left=281,top=663,right=461,bottom=684; DOM="[object HTMLDivElement]"
  | | | | | | | | |- A: left=281,top=666,right=327,bottom=681; DOM="file:///C:/dataset-2017/11-%20Regional/7-%20Ikea.com/2-%20media-keyword/Search%20result.htm#"
  | | | | | | | | | |- DIV: left=281,top=662,right=288,bottom=686; DOM="[object HTMLDivElement]"
  | | | | | | | | | |- DIV: left=288,top=662,right=317,bottom=686; DOM="[object HTMLDivElement]"
  | | | | | | | | | | |- INPUT: left=286,top=665,right=319,bottom=682; DOM="[object HTMLInputElement]"
  | | | | | | | | | |- DIV: left=317,top=662,right=327,bottom=686; DOM="[object HTMLDivElement]"
  | | | | | | | |- DIV: left=281,top=684,right=461,bottom=705; DOM="[object HTMLDivElement]"
  | | | | | | | | |- A: left=281,top=687,right=327,bottom=702; DOM="file:///C:/dataset-2017/11-%20Regional/7-%20Ikea.com/2-%20media-keyword/Search%20result.htm#"
  | | | | | | | | | |- DIV: left=281,top=683,right=288,bottom=707; DOM="[object HTMLDivElement]"
  | | | | | | | | | |- DIV: left=288,top=683,right=317,bottom=707; DOM="[object HTMLDivElement]"
  | | | | | | | | | | |- INPUT: left=286,top=686,right=319,bottom=703; DOM="[object HTMLInputElement]"
  | | | | | | | | | |- DIV: left=317,top=683,right=327,bottom=707; DOM="[object HTMLDivElement]"
  | | | | | | | |- NOSCRIPT: left=0,top=0,right=0,bottom=0; DOM="[object HTMLElement]"
  | | | | | |- DIV: left=0,top=0,right=0,bottom=0; DOM="[object HTMLDivElement]"
  | | | | |- DIV: left=262,top=712,right=462,bottom=712; DOM="[object HTMLDivElement]"
  | | | | |- DIV: left=272,top=716,right=452,bottom=717; DOM="[object HTMLDivElement]"
  | | | | |- SPAN: left=272,top=732,right=462,bottom=750; DOM="[object HTMLSpanElement]"
  | | | | |- SPAN: left=282,top=752,right=332,bottom=767; DOM="[object HTMLSpanElement]"
  | | | | |- DIV: left=282,top=768,right=462,bottom=1098; DOM="[object HTMLDivElement]"
  | | | | | |- UL: left=282,top=768,right=462,bottom=1098; DOM="[object HTMLUListElement]"
  | | | | | | |- LI: left=282,top=768,right=462,bottom=783; DOM="[object HTMLLIElement]"
  | | | | | | | |- A: left=282,top=768,right=343,bottom=783; DOM="http://www.ikea.com/ca/en/search/?query=media&category=products&range_subcategory=10382"
  | | | | | | | | |- SPAN: left=282,top=768,right=343,bottom=783; DOM="[object HTMLSpanElement]"
  | | | | | | |- LI: left=282,top=783,right=462,bottom=798; DOM="[object HTMLLIElement]"
  | | | | | | | |- A: left=282,top=783,right=439,bottom=798; DOM="http://www.ikea.com/ca/en/search/?query=media&category=products&range_subcategory=10384"
  | | | | | | | | |- SPAN: left=282,top=783,right=439,bottom=798; DOM="[object HTMLSpanElement]"
  | | | | | | |- LI: left=282,top=798,right=462,bottom=827; DOM="[object HTMLLIElement]"
  | | | | | | | |- A: left=282,top=798,right=406,bottom=827; DOM="http://www.ikea.com/ca/en/search/?query=media&category=products&range_subcategory=16195"
  | | | | | | | | |- SPAN: left=282,top=798,right=406,bottom=827; DOM="[object HTMLSpanElement]"
  | | | | | | |- LI: left=282,top=827,right=462,bottom=842; DOM="[object HTMLLIElement]"
  | | | | | | | |- A: left=282,top=827,right=389,bottom=842; DOM="http://www.ikea.com/ca/en/search/?query=media&category=products&range_subcategory=10452"
  | | | | | | | | |- SPAN: left=282,top=827,right=389,bottom=842; DOM="[object HTMLSpanElement]"
  | | | | | | |- LI: left=282,top=842,right=462,bottom=857; DOM="[object HTMLLIElement]"
  | | | | | | | |- A: left=282,top=842,right=424,bottom=857; DOM="http://www.ikea.com/ca/en/search/?query=media&category=products&range_subcategory=20649"
  | | | | | | | | |- SPAN: left=282,top=842,right=424,bottom=857; DOM="[object HTMLSpanElement]"
  | | | | | | |- LI: left=282,top=857,right=462,bottom=872; DOM="[object HTMLLIElement]"
  | | | | | | | |- A: left=282,top=857,right=385,bottom=872; DOM="http://www.ikea.com/ca/en/search/?query=media&category=products&range_subcategory=10757"
  | | | | | | | | |- SPAN: left=282,top=857,right=385,bottom=872; DOM="[object HTMLSpanElement]"
  | | | | | | |- LI: left=282,top=872,right=462,bottom=887; DOM="[object HTMLLIElement]"
  | | | | | | | |- A: left=282,top=872,right=377,bottom=887; DOM="http://www.ikea.com/ca/en/search/?query=media&category=products&range_subcategory=16298"
  | | | | | | | | |- SPAN: left=282,top=872,right=377,bottom=887; DOM="[object HTMLSpanElement]"
  | | | | | | |- LI: left=282,top=887,right=462,bottom=902; DOM="[object HTMLLIElement]"
  | | | | | | | |- A: left=282,top=887,right=425,bottom=902; DOM="http://www.ikea.com/ca/en/search/?query=media&category=products&range_subcategory=10744"
  | | | | | | | | |- SPAN: left=282,top=887,right=425,bottom=902; DOM="[object HTMLSpanElement]"
  | | | | | | |- LI: left=282,top=902,right=462,bottom=917; DOM="[object HTMLLIElement]"
  | | | | | | | |- A: left=282,top=902,right=353,bottom=917; DOM="http://www.ikea.com/ca/en/search/?query=media&category=products&range_subcategory=20652"
  | | | | | | | | |- SPAN: left=282,top=902,right=353,bottom=917; DOM="[object HTMLSpanElement]"
  | | | | | | |- LI: left=282,top=917,right=462,bottom=932; DOM="[object HTMLLIElement]"
  | | | | | | | |- A: left=282,top=917,right=430,bottom=932; DOM="http://www.ikea.com/ca/en/search/?query=media&category=products&range_subcategory=10551"
  | | | | | | | | |- SPAN: left=282,top=917,right=430,bottom=932; DOM="[object HTMLSpanElement]"
  | | | | | | |- LI: left=282,top=932,right=462,bottom=947; DOM="[object HTMLLIElement]"
  | | | | | | | |- A: left=282,top=932,right=433,bottom=947; DOM="http://www.ikea.com/ca/en/search/?query=media&category=products&range_subcategory=10768"
  | | | | | | | | |- SPAN: left=282,top=932,right=433,bottom=947; DOM="[object HTMLSpanElement]"
  | | | | | | |- LI: left=282,top=947,right=462,bottom=962; DOM="[object HTMLLIElement]"
  | | | | | | | |- A: left=282,top=947,right=342,bottom=962; DOM="http://www.ikea.com/ca/en/search/?query=media&category=products&range_subcategory=11465"
  | | | | | | | | |- SPAN: left=282,top=947,right=342,bottom=962; DOM="[object HTMLSpanElement]"
  | | | | | | |- LI: left=282,top=962,right=462,bottom=991; DOM="[object HTMLLIElement]"
  | | | | | | | |- A: left=282,top=962,right=433,bottom=991; DOM="http://www.ikea.com/ca/en/search/?query=media&category=products&range_subcategory=30454"
  | | | | | | | | |- SPAN: left=282,top=962,right=433,bottom=991; DOM="[object HTMLSpanElement]"
